tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
MA13-8a	MA13-8a_LP-DIR-T	MA13-8		lt	353.9	58.5	2	3	0	6.3	5.3	398	273	K		hargrave 2022-10-05 12:39:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA13
MA13-8a	MA13-8a_LP-DIR-T	MA13-8		mt	242.8	45.4	2	11	-1	0.0	11.8	723	473	K		hargrave 2022-10-05 12:39:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA13
MA13-8a	MA13-8a_LP-DIR-T	MA13-8		lt	237.2	53.5	2	3	-1	6.3	5.3	398	273	K		hargrave 2022-10-05 12:39:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA13
MA14-1a	MA14-1a_LP-DIR-T	MA14-1		lt	248.5	72.1	1	3	-1	62.8	2.7	398	273	K		hargrave 2022-10-26 11:57:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA14
MA14-1a	MA14-1a_LP-DIR-T	MA14-1		lt	324.2	68.9	1	3	0	62.8	2.7	398	273	K		hargrave 2022-10-26 11:57:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA14
MA14-1a	MA14-1a_LP-DIR-T	MA14-1		lt	324.2	68.9	1	3	100	62.8	2.7	398	273	K		hargrave 2022-10-26 11:57:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA14
MA14-1a		MA14-1																	This study	LP-NOMAG				Adirondacks	MA14
MA14-2a	MA14-2a_LP-DIR-T	MA14-2		mlt	77.2	-74.0	2	18	100	20.5	13.9	837	573	K		hargrave 2022-10-26 11:59:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA14
MA14-2a	MA14-2a_LP-DIR-T	MA14-2		lt	243.1	80.4	2	4	-1	124.6	4.1	423	273	K		hargrave 2022-10-26 11:59:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA14
MA14-2a	MA14-2a_LP-DIR-T	MA14-2		mlt	77.2	-74.0	2	18	0	20.5	13.9	837	573	K		hargrave 2022-10-26 11:59:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA14
MA14-2a	MA14-2a_LP-DIR-T	MA14-2		lt	357.8	75.6	2	4	0	124.6	4.1	423	273	K		hargrave 2022-10-26 11:59:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA14
MA14-2a	MA14-2a_LP-DIR-T	MA14-2		mlt	22.0	-60.2	2	18	-1	20.5	13.9	837	573	K		hargrave 2022-10-26 11:59:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA14
MA14-2a		MA14-2																	This study	LP-NOMAG				Adirondacks	MA14
MA14-2a	MA14-2a_LP-DIR-T	MA14-2		lt	357.8	75.6	2	4	100	124.6	4.1	423	273	K		hargrave 2022-10-26 11:59:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA14
MA14-3a	MA14-3a_LP-DIR-T	MA14-3		mt	3.9	-67.6	1	19	-1	0.0	0.8	840	573	K		hargrave 2022-10-26 12:00:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA14
MA14-3a	MA14-3a_LP-DIR-T	MA14-3		mt	46.8	-83.5	1	19	0	0.0	0.8	840	573	K		hargrave 2022-10-26 12:00:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA14
MA14-3a	MA14-3a_LP-DIR-T	MA14-3		mt	46.8	-83.5	1	19	100	0.0	0.8	840	573	K		hargrave 2022-10-26 12:00:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA14
MA14-3a		MA14-3																	This study	LP-NOMAG				Adirondacks	MA14
MA14-4a	MA14-4a_LP-DIR-T	MA14-4		mlt	93.2	-48.3	3	11	-1	68.3	21.9	818	623	K		hargrave 2022-10-26 12:02:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA14
MA14-4a	MA14-4a_LP-DIR-T	MA14-4		lt	263.6	63.2	3	3	-1	90.2	2.9	398	273	K		hargrave 2022-10-26 12:02:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA14
MA14-4a	MA14-4a_LP-DIR-T	MA14-4		mt	107.9	25.2	3	7	-1	0.0	3.4	840	818	K		hargrave 2022-10-26 12:02:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA14
MA14-4a	MA14-4a_LP-DIR-T	MA14-4		lt	333.8	57.3	3	3	0	90.2	2.9	398	273	K		hargrave 2022-10-26 12:02:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA14
MA14-4a	MA14-4a_LP-DIR-T	MA14-4		mlt	145.8	-42.3	3	11	0	68.3	21.9	818	623	K		hargrave 2022-10-26 12:02:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA14
MA14-4a	MA14-4a_LP-DIR-T	MA14-4		mt	125.7	30.0	3	7	0	0.0	3.4	840	818	K		hargrave 2022-10-26 12:02:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA14
MA14-4a	MA14-4a_LP-DIR-T	MA14-4		lt	333.8	57.3	3	3	100	90.2	2.9	398	273	K		hargrave 2022-10-26 12:02:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA14
MA14-4a	MA14-4a_LP-DIR-T	MA14-4		mlt	145.8	-42.3	3	11	100	68.3	21.9	818	623	K		hargrave 2022-10-26 12:02:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA14
MA14-4a	MA14-4a_LP-DIR-T	MA14-4		mt	125.7	30.0	3	7	100	0.0	3.4	840	818	K		hargrave 2022-10-26 12:02:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA14
MA14-4a		MA14-4																	This study	LP-NOMAG				Adirondacks	MA14
MA14-5a	MA14-5a_LP-DIR-T	MA14-5		lt	24.3	61.5	1	3	0	61.3	3.6	398	273	K		hargrave 2022-10-26 12:03:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA14
MA14-5a	MA14-5a_LP-DIR-T	MA14-5		lt	331.2	81.7	1	3	-1	61.3	3.6	398	273	K		hargrave 2022-10-26 12:03:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA14
MA14-5a	MA14-5a_LP-DIR-T	MA14-5		lt	24.3	61.5	1	3	100	61.3	3.6	398	273	K		hargrave 2022-10-26 12:03:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA14
MA14-5a		MA14-5																	This study	LP-NOMAG				Adirondacks	MA14
MA14-6a	MA14-6a_LP-DIR-T	MA14-6		lt	281.9	79.4	2	3	-1	147.8	0.6	398	273	K		hargrave 2022-10-26 12:05:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA14
MA14-6a	MA14-6a_LP-DIR-T	MA14-6		mlt	31.1	-69.1	2	19	-1	18.2	7.8	840	573	K		hargrave 2022-10-26 12:05:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA14
MA14-6a	MA14-6a_LP-DIR-T	MA14-6		lt	5.9	66.5	2	3	0	147.8	0.6	398	273	K		hargrave 2022-10-26 12:05:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA14
MA14-6a	MA14-6a_LP-DIR-T	MA14-6		mlt	127.5	-79.3	2	19	0	18.2	7.8	840	573	K		hargrave 2022-10-26 12:05:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA14
MA14-6a	MA14-6a_LP-DIR-T	MA14-6		lt	5.9	66.5	2	3	100	147.8	0.6	398	273	K		hargrave 2022-10-26 12:05:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA14
MA14-6a	MA14-6a_LP-DIR-T	MA14-6		mlt	127.5	-79.3	2	19	100	18.2	7.8	840	573	K		hargrave 2022-10-26 12:05:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA14
MA14-6a		MA14-6																	This study	LP-NOMAG				Adirondacks	MA14
MA14-7a	MA14-7a_LP-DIR-T	MA14-7		mt	136.0	62.4	3	6	0	141.4	3.2	837	818	K		hargrave 2022-10-26 12:09:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA14
MA14-7a	MA14-7a_LP-DIR-T	MA14-7		mlt	281.1	-67.4	3	17	0	22.7	3.5	818	473	K		hargrave 2022-10-26 12:09:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA14
MA14-7a	MA14-7a_LP-DIR-T	MA14-7		lt	26.4	75.2	3	3	0	168.7	6.3	398	273	K		hargrave 2022-10-26 12:09:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA14
MA14-7a	MA14-7a_LP-DIR-T	MA14-7		mlt	306.2	-61.7	3	17	-1	22.7	3.5	818	473	K		hargrave 2022-10-26 12:09:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA14
MA14-7a		MA14-7																	This study	LP-NOMAG				Adirondacks	MA14
MA14-7a	MA14-7a_LP-DIR-T	MA14-7		mlt	281.1	-67.4	3	17	100	22.7	3.5	818	473	K		hargrave 2022-10-26 12:09:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA14
MA14-7a	MA14-7a_LP-DIR-T	MA14-7		lt	155.4	84.1	3	3	-1	168.7	6.3	398	273	K		hargrave 2022-10-26 12:09:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA14
MA14-7a	MA14-7a_LP-DIR-T	MA14-7		mt	141.9	49.0	3	6	-1	141.4	3.2	837	818	K		hargrave 2022-10-26 12:09:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA14
MA14-7a	MA14-7a_LP-DIR-T	MA14-7		mt	136.0	62.4	3	6	100	141.4	3.2	837	818	K		hargrave 2022-10-26 12:09:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA14
MA14-7a	MA14-7a_LP-DIR-T	MA14-7		lt	26.4	75.2	3	3	100	168.7	6.3	398	273	K		hargrave 2022-10-26 12:09:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA14
MA14-8a	MA14-8a_LP-DIR-T	MA14-8		mlt	277.8	48.9	2	12	-1	86.0	6.0	837	723	K		hargrave 2022-10-26 12:10:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA14
MA14-8a	MA14-8a_LP-DIR-T	MA14-8		lt	0.3	65.6	2	6	0	40.4	6.5	473	273	K		hargrave 2022-10-26 12:10:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA14
MA14-8a	MA14-8a_LP-DIR-T	MA14-8		mlt	321.4	42.6	2	12	0	86.0	6.0	837	723	K		hargrave 2022-10-26 12:10:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA14
MA14-8a	MA14-8a_LP-DIR-T	MA14-8		lt	0.3	65.6	2	6	100	40.4	6.5	473	273	K		hargrave 2022-10-26 12:10:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA14
MA14-8a	MA14-8a_LP-DIR-T	MA14-8		mlt	321.4	42.6	2	12	100	86.0	6.0	837	723	K		hargrave 2022-10-26 12:10:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA14
MA14-8a		MA14-8																	This study	LP-NOMAG				Adirondacks	MA14
MA14-8a	MA14-8a_LP-DIR-T	MA14-8		lt	285.3	80.2	2	6	-1	40.4	6.5	473	273	K		hargrave 2022-10-26 12:10:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA14
MA15-1a	MA15-1a_LP-DIR-T	MA15-1		mt	96.0	28.1	3	10	100	0.0	3.5	862	837	K		hargrave 2022-10-26 12:11:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA15
MA15-1a	MA15-1a_LP-DIR-T	MA15-1		mlt	354.0	-83.0	3	13	100	102.5	13.9	834	673	K		hargrave 2022-10-26 12:11:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA15
MA15-1a	MA15-1a_LP-DIR-T	MA15-1		lt	345.5	47.3	3	3	100	99.2	21.4	398	273	K		hargrave 2022-10-26 12:11:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA15
MA15-1a	MA15-1a_LP-DIR-T	MA15-1		mt	96.0	28.1	3	10	0	0.0	3.5	862	837	K		hargrave 2022-10-26 12:11:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA15
MA15-1a	MA15-1a_LP-DIR-T	MA15-1		mlt	354.0	-83.0	3	13	0	102.5	13.9	834	673	K		hargrave 2022-10-26 12:11:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA15
MA15-1a	MA15-1a_LP-DIR-T	MA15-1		mlt	7.7	-48.9	3	13	-1	102.5	13.9	834	673	K		hargrave 2022-10-26 12:11:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA15
MA15-1a	MA15-1a_LP-DIR-T	MA15-1		mt	152.3	-3.5	3	10	-1	0.0	3.5	862	837	K		hargrave 2022-10-26 12:11:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA15
MA15-1a	MA15-1a_LP-DIR-T	MA15-1		lt	89.8	65.4	3	3	-1	99.2	21.4	398	273	K		hargrave 2022-10-26 12:11:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA15
MA15-1a		MA15-1																	This study	LP-NOMAG				Adirondacks	MA15
MA15-1a	MA15-1a_LP-DIR-T	MA15-1		lt	345.5	47.3	3	3	0	99.2	21.4	398	273	K		hargrave 2022-10-26 12:11:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA15
MA15-2a	MA15-2a_LP-DIR-T	MA15-2		mlt	348.0	-74.0	2	12	0	122.5	26.1	831	673	K		hargrave 2022-10-26 12:13:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA15
MA15-2a	MA15-2a_LP-DIR-T	MA15-2		mlt	348.0	-74.0	2	12	100	122.5	26.1	831	673	K		hargrave 2022-10-26 12:13:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA15
MA15-2a	MA15-2a_LP-DIR-T	MA15-2		mt	162.1	7.0	2	10	-1	0.0	3.9	862	837	K		hargrave 2022-10-26 12:13:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA15
MA15-2a	MA15-2a_LP-DIR-T	MA15-2		mt	111.3	33.5	2	10	100	0.0	3.9	862	837	K		hargrave 2022-10-26 12:13:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA15
MA15-2a	MA15-2a_LP-DIR-T	MA15-2		mlt	13.8	-47.9	2	12	-1	122.5	26.1	831	673	K		hargrave 2022-10-26 12:13:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA15
MA15-2a	MA15-2a_LP-DIR-T	MA15-2		mt	111.3	33.5	2	10	0	0.0	3.9	862	837	K		hargrave 2022-10-26 12:13:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA15
MA15-2a		MA15-2																	This study	LP-NOMAG				Adirondacks	MA15
MA15-3a	MA15-3a_LP-DIR-T	MA15-3		mt	97.6	28.6	3	10	100	0.0	6.7	862	837	K		hargrave 2022-10-26 12:14:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA15
MA15-3a		MA15-3																	This study	LP-NOMAG				Adirondacks	MA15
MA15-3a	MA15-3a_LP-DIR-T	MA15-3		lt	122.3	66.4	3	4	-1	136.7	11.8	423	273	K		hargrave 2022-10-26 12:14:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA15
MA15-3a	MA15-3a_LP-DIR-T	MA15-3		mlt	342.8	-20.5	3	18	-1	114.2	5.2	837	573	K		hargrave 2022-10-26 12:14:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA15
MA15-3a	MA15-3a_LP-DIR-T	MA15-3		mt	168.4	-8.6	3	10	-1	0.0	6.7	862	837	K		hargrave 2022-10-26 12:14:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA15
MA15-3a	MA15-3a_LP-DIR-T	MA15-3		lt	331.3	58.6	3	4	0	136.7	11.8	423	273	K		hargrave 2022-10-26 12:14:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA15
MA15-3a	MA15-3a_LP-DIR-T	MA15-3		mlt	261.1	-55.8	3	18	0	114.2	5.2	837	573	K		hargrave 2022-10-26 12:14:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA15
MA15-3a	MA15-3a_LP-DIR-T	MA15-3		mt	97.6	28.6	3	10	0	0.0	6.7	862	837	K		hargrave 2022-10-26 12:14:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA15
MA15-3a	MA15-3a_LP-DIR-T	MA15-3		lt	331.3	58.6	3	4	100	136.7	11.8	423	273	K		hargrave 2022-10-26 12:14:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA15
MA15-3a	MA15-3a_LP-DIR-T	MA15-3		mlt	261.1	-55.8	3	18	100	114.2	5.2	837	573	K		hargrave 2022-10-26 12:14:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA15
MA15-4a	MA15-4a_LP-DIR-T	MA15-4		lt	340.4	45.4	2	3	0	96.8	16.5	398	273	K		hargrave 2022-10-26 12:16:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA15
MA15-4a	MA15-4a_LP-DIR-T	MA15-4		mt	105.1	29.0	2	3	100	0.0	0.9	840	834	K		hargrave 2022-10-26 12:16:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA15
MA15-4a	MA15-4a_LP-DIR-T	MA15-4		lt	340.4	45.4	2	3	100	96.8	16.5	398	273	K		hargrave 2022-10-26 12:16:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA15
MA15-4a	MA15-4a_LP-DIR-T	MA15-4		mt	105.1	29.0	2	3	0	0.0	0.9	840	834	K		hargrave 2022-10-26 12:16:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA15
MA15-4a	MA15-4a_LP-DIR-T	MA15-4		lt	109.9	51.9	2	3	-1	96.8	16.5	398	273	K		hargrave 2022-10-26 12:16:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA15
MA15-4a	MA15-4a_LP-DIR-T	MA15-4		mt	180.4	-15.0	2	3	-1	0.0	0.9	840	834	K		hargrave 2022-10-26 12:16:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA15
MA15-4a		MA15-4																	This study	LP-NOMAG				Adirondacks	MA15
MA15-5a		MA15-5																	This study	LP-NOMAG				Adirondacks	MA15
MA15-5a	MA15-5a_LP-DIR-T	MA15-5		mt	162.6	-0.3	1	10	-1	0.0	3.4	862	837	K		hargrave 2022-10-26 12:17:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA15
MA15-5a	MA15-5a_LP-DIR-T	MA15-5		mt	103.4	34.8	1	10	0	0.0	3.4	862	837	K		hargrave 2022-10-26 12:17:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA15
MA15-5a	MA15-5a_LP-DIR-T	MA15-5		mt	103.4	34.8	1	10	100	0.0	3.4	862	837	K		hargrave 2022-10-26 12:17:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA15
MA15-6a	MA15-6a_LP-DIR-T	MA15-6		mt	118.5	15.2	2	5	100	0.0	0.9	850	837	K		hargrave 2022-10-23 17:43:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA15
MA15-6a	MA15-6a_LP-DIR-T	MA15-6		mlt	198.5	-55.7	2	6	0	86.3	8.5	834	808	K		hargrave 2022-10-23 17:43:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA15
MA15-6a	MA15-6a_LP-DIR-T	MA15-6		mlt	312.7	-40.5	2	6	-1	86.3	8.5	834	808	K		hargrave 2022-10-23 17:43:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA15
MA15-6a	MA15-6a_LP-DIR-T	MA15-6		mt	182.0	-28.8	2	5	-1	0.0	0.9	850	837	K		hargrave 2022-10-23 17:43:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA15
MA15-6a		MA15-6																	This study	LP-NOMAG				Adirondacks	MA15
MA15-6a	MA15-6a_LP-DIR-T	MA15-6		mlt	198.5	-55.7	2	6	100	86.3	8.5	834	808	K		hargrave 2022-10-23 17:43:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA15
MA15-6a	MA15-6a_LP-DIR-T	MA15-6		mt	118.5	15.2	2	5	0	0.0	0.9	850	837	K		hargrave 2022-10-23 17:43:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA15
MA15-7a		MA15-7																	This study	LP-NOMAG				Adirondacks	MA15
MA15-7a	MA15-7a_LP-DIR-T	MA15-7		lt	8.6	52.1	2	3	100	60.4	20.8	398	273	K		hargrave 2022-10-23 17:45:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA15
MA15-7a	MA15-7a_LP-DIR-T	MA15-7		mt	106.2	43.7	2	5	100	0.0	1.4	850	837	K		hargrave 2022-10-23 17:45:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA15
MA15-7a	MA15-7a_LP-DIR-T	MA15-7		lt	8.6	52.1	2	3	0	60.4	20.8	398	273	K		hargrave 2022-10-23 17:45:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA15
MA15-7a	MA15-7a_LP-DIR-T	MA15-7		mt	106.2	43.7	2	5	0	0.0	1.4	850	837	K		hargrave 2022-10-23 17:45:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA15
MA15-7a	MA15-7a_LP-DIR-T	MA15-7		lt	125.9	43.8	2	3	-1	60.4	20.8	398	273	K		hargrave 2022-10-23 17:45:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA15
